record_id,initiative,category,region,department,owner,status,priority,start_date,due_date,year,quarter,month,budget_usd,actual_usd,progress_pct,risk_score,latitude,longitude
REC-0839,Data Quality Program 724,Compliance,West,Facilities,Sam Rivera,Pending Review,Medium,2026-05-17,2026-11-04,2026,Q4,Nov,2251266,1308954,90,29,29.988238,-95.303243
REC-0840,Asset Lifecycle Review 760,Supply Chain,West,Customer Success,Nina Torres,Not Started,Low,2025-08-23,2026-01-02,2026,Q1,Jan,494214,403510,6,41,29.828782,-95.677599
REC-0841,Process Standardization 420,Compliance,South,Procurement,Jordan Smith,Pending Review,Low,2026-07-10,2027-01-26,2027,Q1,Jan,1928272,1063730,75,25,29.977832,-95.532096
REC-0842,Contract Renewal 934,Operations,South,Analytics,Riley Patel,Completed,Medium,2025-09-27,2025-10-27,2025,Q4,Oct,2655976,1752135,90,24,41.867714,-87.708031
REC-0843,Data Quality Program 905,Workforce,North,IT,Priya Shah,Completed,Medium,2025-01-21,2025-05-22,2025,Q2,May,662305,383693,99,9,47.75131,-121.796849
REC-0844,Workforce Planning 473,Operations,West,Facilities,Taylor Brooks,In Progress,High,2026-07-31,2026-09-28,2026,Q3,Sep,2694912,1741003,47,62,39.85508,-104.760846
REC-0845,Invoice Automation 962,Workforce,North,IT,Taylor Brooks,Completed,Medium,2025-05-04,2025-09-22,2025,Q3,Sep,2819915,1734036,91,20,29.901234,-95.724336
REC-0846,Operational Cost Reduction 549,Operations,East,Analytics,Jordan Smith,Completed,High,2025-05-17,2026-02-09,2026,Q1,Feb,198844,148470,98,25,40.281617,-74.359841
REC-0847,SLA Recovery Plan 202,Digital,East,Finance,Sam Rivera,Not Started,Medium,2025-06-28,2025-08-20,2025,Q3,Aug,2383114,1243399,0,43,25.965422,-79.838038
REC-0848,Customer Portal Upgrade 470,Operations,South,Customer Success,Alex Chen,In Progress,High,2025-09-22,2025-12-11,2025,Q4,Dec,116596,74061,20,42,34.245767,-84.57419
REC-0849,Invoice Automation 628,Finance,South,IT,Jamie Kim,Pending Review,High,2025-11-09,2026-02-28,2026,Q1,Feb,999689,628082,65,68,40.285405,-73.771115
REC-0850,Data Quality Program 688,Customer,South,Operations,Avery Johnson,At Risk,Low,2025-01-24,2025-04-26,2025,Q2,Apr,1295068,1239623,24,93,47.452594,-122.099431
REC-0851,Mobile Workflow 342,Customer,North,Procurement,Taylor Brooks,Not Started,High,2026-03-17,2026-09-03,2026,Q3,Sep,1226193,1311338,8,60,34.033864,-84.906216
REC-0852,SLA Recovery Plan 742,Finance,East,IT,Taylor Brooks,At Risk,Low,2026-06-15,2027-02-07,2027,Q1,Feb,1858035,1856164,42,72,25.970857,-80.070038
REC-0853,Workforce Planning 231,Customer,North,Analytics,Alex Chen,In Progress,Medium,2026-04-15,2027-01-01,2027,Q1,Jan,3286942,3037558,55,44,33.857029,-118.361289
REC-0854,Inventory Accuracy 562,Supply Chain,North,Analytics,Riley Patel,Completed,Medium,2026-04-22,2026-06-20,2026,Q2,Jun,2102931,1637874,98,11,40.617459,-73.806003
REC-0855,Revenue Leakage Review 846,Customer,West,Finance,Jamie Kim,On Hold,Low,2025-03-03,2025-06-24,2025,Q2,Jun,1806755,1822858,31,85,33.864317,-84.891082
REC-0856,Revenue Leakage Review 540,Operations,South,Procurement,Jordan Smith,Completed,Low,2026-09-01,2027-05-07,2027,Q2,May,519974,345102,96,6,41.560359,-87.209479
REC-0857,Executive Reporting 830,Compliance,North,Facilities,Jamie Kim,In Progress,Low,2026-02-23,2026-08-21,2026,Q3,Aug,619809,479810,34,45,33.568365,-118.437581
REC-0858,Invoice Automation 766,Customer,West,Operations,Owen Davis,Completed,Medium,2026-05-28,2026-12-06,2026,Q4,Dec,1846723,1099389,100,20,29.995779,-95.34408
REC-0859,Compliance Readiness 446,Digital,East,HR,Owen Davis,Completed,Medium,2025-11-06,2026-05-27,2026,Q2,May,3386016,2583160,90,3,42.084482,-87.930325
REC-0860,Risk Control Review 476,Compliance,West,HR,Jordan Smith,In Progress,High,2025-04-13,2025-11-28,2025,Q4,Nov,820475,414165,63,74,41.588315,-87.766166
REC-0861,Process Standardization 511,Supply Chain,South,Operations,Jamie Kim,Pending Review,Critical,2026-07-09,2026-09-26,2026,Q3,Sep,1798078,1397704,65,56,25.775247,-80.659622
REC-0862,Procurement Cycle Reduction 441,Supply Chain,South,Procurement,Avery Johnson,Completed,Medium,2026-04-04,2026-09-01,2026,Q3,Sep,2416410,1563705,91,34,30.222045,-95.605163
REC-0863,Contract Renewal 753,Customer,West,Analytics,Sam Rivera,In Progress,Medium,2025-10-02,2026-03-10,2026,Q1,Mar,2164612,1740021,58,46,39.558236,-104.854243
REC-0864,Data Quality Program 168,Workforce,East,Customer Success,Morgan Lee,In Progress,Medium,2025-10-16,2026-03-10,2026,Q1,Mar,828296,406382,29,59,33.221672,-84.024906
REC-0865,Mobile Workflow 819,Infrastructure,Central,IT,Priya Shah,Not Started,Medium,2025-07-09,2025-09-21,2025,Q3,Sep,2868487,1307461,9,67,33.884731,-118.095143
REC-0866,Training Rollout 152,Supply Chain,East,Finance,Jamie Kim,Completed,Medium,2025-03-23,2025-09-12,2025,Q3,Sep,1338511,1269662,100,28,33.772585,-84.884707
REC-0867,Mobile Workflow 934,Workforce,Central,Customer Success,Casey Nguyen,Pending Review,Low,2026-09-17,2026-11-11,2026,Q4,Nov,1181620,919931,69,24,40.186839,-105.479302
REC-0868,Inventory Accuracy 547,Supply Chain,West,IT,Avery Johnson,Pending Review,Medium,2026-03-06,2026-09-15,2026,Q3,Sep,1488398,1394631,86,36,40.059984,-105.309482
REC-0869,Process Standardization 986,Operations,South,Finance,Avery Johnson,Completed,Low,2025-05-04,2025-09-23,2025,Q3,Sep,756893,560764,90,1,42.171621,-87.804083
REC-0870,Facility Modernization 386,Workforce,North,Facilities,Casey Nguyen,On Hold,High,2025-02-23,2025-06-13,2025,Q2,Jun,2287869,2040777,64,87,40.719426,-73.724753
REC-0871,Asset Lifecycle Review 623,Digital,North,Customer Success,Sam Rivera,Completed,Medium,2025-10-27,2026-06-15,2026,Q2,Jun,711031,341958,92,34,33.752752,-83.91617
REC-0872,Revenue Leakage Review 308,Operations,West,Finance,Alex Chen,Completed,Medium,2026-10-15,2027-05-22,2027,Q2,May,1962021,1505401,97,15,25.271253,-80.327033
REC-0873,Operational Cost Reduction 530,Compliance,West,IT,Sam Rivera,Not Started,High,2026-08-10,2026-12-03,2026,Q4,Dec,3470020,3684735,3,36,34.228968,-84.905487
REC-0874,Service Response Improvement 590,Supply Chain,West,Finance,Alex Chen,Completed,Medium,2025-02-22,2025-09-24,2025,Q3,Sep,401626,219525,92,2,25.430604,-80.257481
REC-0875,Workforce Planning 958,Infrastructure,Central,Facilities,Sam Rivera,Pending Review,Medium,2026-06-10,2027-02-25,2027,Q1,Feb,732847,511782,66,46,29.902428,-95.678019
REC-0876,Invoice Automation 754,Customer,East,Finance,Riley Patel,Completed,High,2025-04-14,2025-06-09,2025,Q2,Jun,2102590,1291348,100,28,25.797691,-80.484022
REC-0877,Data Quality Program 535,Infrastructure,East,Legal,Jordan Smith,In Progress,Medium,2026-06-04,2027-01-19,2027,Q1,Jan,2139436,1539307,24,60,29.999665,-95.769953
REC-0878,Executive Reporting 481,Finance,Central,IT,Taylor Brooks,At Risk,High,2026-01-19,2026-06-02,2026,Q2,Jun,806155,671634,25,86,33.968024,-118.745889
REC-0879,SLA Recovery Plan 583,Workforce,West,Analytics,Taylor Brooks,On Hold,Low,2025-10-02,2026-02-02,2026,Q1,Feb,3024328,2530089,40,63,41.577371,-87.501323
REC-0880,Risk Control Review 132,Compliance,South,Analytics,Jordan Smith,At Risk,High,2026-03-25,2026-05-25,2026,Q2,May,1928536,1826268,31,100,42.16083,-87.250359
REC-0881,Workforce Planning 123,Infrastructure,South,Procurement,Avery Johnson,On Hold,Medium,2026-04-21,2026-08-01,2026,Q3,Aug,75587,42320,27,69,34.344481,-118.554107
REC-0882,Customer Portal Upgrade 941,Compliance,East,HR,Riley Patel,Completed,High,2026-09-12,2026-12-08,2026,Q4,Dec,2797353,2742590,94,24,40.629564,-74.119423
REC-0883,Workforce Planning 620,Operations,North,IT,Sam Rivera,At Risk,Medium,2025-08-23,2025-11-29,2025,Q4,Nov,1333614,1292387,21,89,41.248368,-73.917892
REC-0884,Compliance Readiness 497,Finance,West,IT,Sam Rivera,In Progress,Low,2025-03-09,2025-07-21,2025,Q3,Jul,963452,893670,30,51,25.286276,-80.694564
REC-0885,Inventory Accuracy 778,Finance,West,Finance,Taylor Brooks,In Progress,Medium,2025-01-14,2025-06-13,2025,Q2,Jun,2408511,1416136,52,67,40.85794,-74.357176
REC-0886,Process Standardization 505,Compliance,West,IT,Owen Davis,In Progress,High,2026-06-15,2026-08-31,2026,Q3,Aug,3115221,1815239,72,71,33.95436,-83.928303
REC-0887,Mobile Workflow 317,Operations,East,Operations,Nina Torres,Not Started,High,2026-08-05,2027-01-02,2027,Q1,Jan,2342603,1960335,0,71,40.011922,-105.036344
REC-0888,Contract Renewal 796,Customer,Central,Facilities,Sam Rivera,At Risk,Medium,2025-12-15,2026-05-05,2026,Q2,May,2860572,2228615,56,100,33.982778,-118.57311
REC-0889,Mobile Workflow 314,Digital,Central,IT,Morgan Lee,Not Started,Low,2025-10-03,2026-01-12,2026,Q1,Jan,1068805,486740,11,21,41.332164,-87.49174
REC-0890,Invoice Automation 744,Workforce,South,Finance,Jamie Kim,In Progress,High,2025-01-19,2025-05-31,2025,Q2,May,2632100,1611008,27,54,29.909833,-95.277011
REC-0891,Process Standardization 474,Workforce,East,IT,Casey Nguyen,Completed,Medium,2025-01-08,2025-06-26,2025,Q2,Jun,1001980,937250,98,23,25.327586,-80.035377
REC-0892,Risk Control Review 514,Operations,South,IT,Jamie Kim,Completed,High,2025-12-22,2026-05-13,2026,Q2,May,1122773,1318615,93,30,41.087606,-74.380618
REC-0893,Risk Control Review 329,Operations,East,Customer Success,Nina Torres,At Risk,Medium,2025-01-24,2025-09-03,2025,Q3,Sep,574870,563674,41,94,47.125277,-122.413319
REC-0894,Data Quality Program 600,Customer,Central,Facilities,Nina Torres,At Risk,Medium,2025-06-04,2026-02-02,2026,Q1,Feb,2694092,2269823,41,85,39.894116,-105.452374
REC-0895,Data Quality Program 120,Workforce,North,Facilities,Nina Torres,Completed,High,2026-01-14,2026-06-22,2026,Q2,Jun,186894,186589,99,15,26.18989,-80.086618
REC-0896,SLA Recovery Plan 509,Workforce,South,Operations,Alex Chen,Completed,Medium,2025-05-10,2025-08-01,2025,Q3,Aug,66953,43389,94,28,30.107931,-94.828305
REC-0897,Risk Control Review 670,Supply Chain,North,Finance,Alex Chen,In Progress,Low,2026-10-17,2027-06-17,2027,Q2,Jun,1644122,1049545,26,32,42.075407,-87.815573
REC-0898,Customer Portal Upgrade 419,Digital,North,Facilities,Jordan Smith,At Risk,Medium,2026-10-26,2027-03-01,2027,Q1,Mar,415772,262853,62,67,41.75874,-87.090288
REC-0899,Process Standardization 708,Operations,North,Operations,Riley Patel,In Progress,High,2025-12-26,2026-05-14,2026,Q2,May,2656336,2728859,68,71,41.910073,-87.184341
REC-0900,Invoice Automation 899,Customer,West,IT,Sam Rivera,Completed,Medium,2026-03-24,2026-07-19,2026,Q3,Jul,3181496,2001530,98,10,26.120763,-80.6301
REC-0901,Risk Control Review 825,Operations,West,Operations,Sam Rivera,On Hold,High,2026-02-19,2026-08-06,2026,Q3,Aug,1069215,1285679,37,59,25.99549,-79.794851
REC-0902,Data Quality Program 867,Workforce,North,HR,Jamie Kim,In Progress,Medium,2025-04-30,2025-11-28,2025,Q4,Nov,2155698,2056243,52,70,47.308798,-122.535507
REC-0903,Asset Lifecycle Review 255,Operations,Central,Procurement,Taylor Brooks,In Progress,Critical,2026-09-26,2026-12-17,2026,Q4,Dec,3341090,3814916,33,50,29.678633,-95.820362
REC-0904,Asset Lifecycle Review 849,Supply Chain,Central,Operations,Sam Rivera,Completed,High,2025-03-21,2025-11-02,2025,Q4,Nov,300874,153740,91,32,42.024073,-87.334242
REC-0905,Revenue Leakage Review 971,Customer,South,Analytics,Casey Nguyen,In Progress,Medium,2026-06-08,2026-08-23,2026,Q3,Aug,2613839,2578288,22,41,48.065712,-122.793079
REC-0906,Contract Renewal 450,Workforce,Central,IT,Sam Rivera,Pending Review,Medium,2026-10-03,2027-02-16,2027,Q1,Feb,364641,231707,79,50,47.47154,-122.076222
REC-0907,Mobile Workflow 223,Finance,East,Analytics,Morgan Lee,In Progress,Critical,2025-02-22,2025-09-05,2025,Q3,Sep,1473515,958600,39,73,30.218686,-95.659327
REC-0908,Workforce Planning 477,Infrastructure,West,Facilities,Morgan Lee,In Progress,Medium,2025-10-28,2026-07-18,2026,Q3,Jul,2340508,1777713,41,36,34.350338,-118.198644
REC-0909,Inventory Accuracy 574,Compliance,Central,Operations,Riley Patel,Pending Review,Medium,2026-01-07,2026-09-04,2026,Q3,Sep,1085423,715785,83,45,47.715864,-122.57614
REC-0910,Contract Renewal 730,Operations,East,HR,Priya Shah,Completed,Medium,2026-08-11,2027-05-30,2027,Q2,May,864133,859429,90,16,26.087323,-80.217584
REC-0911,Training Rollout 464,Infrastructure,South,Customer Success,Nina Torres,On Hold,High,2025-09-12,2025-11-24,2025,Q4,Nov,1435313,1104336,14,82,40.322632,-74.334746
REC-0912,Invoice Automation 281,Supply Chain,North,Analytics,Nina Torres,Completed,Low,2025-05-26,2025-12-07,2025,Q4,Dec,2939695,2932178,91,12,26.269139,-79.917525
REC-0913,SLA Recovery Plan 499,Supply Chain,West,IT,Casey Nguyen,Not Started,Medium,2026-03-07,2026-04-29,2026,Q2,Apr,984734,592534,9,63,33.718909,-118.180703
REC-0914,Contract Renewal 362,Customer,Central,IT,Owen Davis,In Progress,Low,2025-12-27,2026-06-19,2026,Q2,Jun,2111458,1582972,39,53,40.82817,-74.308766
REC-0915,Revenue Leakage Review 171,Infrastructure,South,Operations,Taylor Brooks,In Progress,Low,2025-07-14,2026-01-18,2026,Q1,Jan,869361,731608,82,55,41.518336,-88.074977
REC-0916,Customer Portal Upgrade 706,Workforce,East,Procurement,Priya Shah,Pending Review,Critical,2025-11-21,2026-08-05,2026,Q3,Aug,2517503,2992411,74,45,47.581312,-122.714868
REC-0917,Operational Cost Reduction 757,Compliance,South,Facilities,Casey Nguyen,At Risk,Low,2025-09-12,2025-12-27,2025,Q4,Dec,64671,54673,61,79,39.449616,-105.178257
REC-0918,Risk Control Review 740,Operations,West,IT,Jordan Smith,In Progress,Medium,2025-07-11,2026-01-12,2026,Q1,Jan,733726,339972,37,60,30.27708,-95.036633
REC-0919,Mobile Workflow 873,Customer,Central,HR,Morgan Lee,In Progress,Medium,2025-01-17,2025-04-26,2025,Q2,Apr,3106275,1679004,79,42,39.298667,-104.624881
REC-0920,Inventory Accuracy 322,Workforce,South,Customer Success,Jordan Smith,Pending Review,Critical,2026-05-23,2026-09-17,2026,Q3,Sep,3355394,3946186,74,66,40.557698,-73.625563
REC-0921,Data Quality Program 291,Operations,Central,HR,Avery Johnson,At Risk,Low,2026-04-27,2026-08-02,2026,Q3,Aug,1644822,1755943,26,65,29.702905,-95.28043
REC-0922,Mobile Workflow 843,Digital,South,Analytics,Avery Johnson,In Progress,High,2026-09-21,2027-05-01,2027,Q2,May,2858385,2747890,46,44,29.452025,-95.25919
REC-0923,Contract Renewal 816,Customer,South,Analytics,Alex Chen,Pending Review,Medium,2025-10-12,2026-05-20,2026,Q2,May,3066223,3154569,80,54,41.061606,-73.932874
REC-0924,Compliance Readiness 579,Operations,South,Operations,Nina Torres,In Progress,High,2026-04-21,2026-10-11,2026,Q4,Oct,772254,514756,33,55,30.17447,-95.875796
REC-0925,Customer Portal Upgrade 433,Operations,West,Customer Success,Taylor Brooks,In Progress,Medium,2025-04-20,2025-08-01,2025,Q3,Aug,3433545,3229061,70,48,39.762121,-104.526663
REC-0926,Invoice Automation 688,Workforce,West,Operations,Morgan Lee,In Progress,Low,2026-05-12,2026-12-25,2026,Q4,Dec,2865786,2983829,55,20,40.883311,-74.203584
REC-0927,SLA Recovery Plan 951,Workforce,North,Operations,Sam Rivera,In Progress,Low,2025-07-01,2025-07-22,2025,Q3,Jul,3085442,2488568,56,63,34.269047,-118.081795
REC-0928,Training Rollout 345,Workforce,Central,Operations,Riley Patel,Pending Review,Medium,2025-03-17,2025-09-17,2025,Q3,Sep,1183306,913778,81,60,26.165184,-79.771641
REC-0929,Operational Cost Reduction 718,Digital,South,Legal,Owen Davis,In Progress,Low,2025-08-12,2026-04-29,2026,Q2,Apr,1969906,1903611,40,56,47.510622,-121.859709
REC-0930,SLA Recovery Plan 458,Operations,West,Analytics,Priya Shah,Pending Review,Low,2025-11-29,2026-03-28,2026,Q1,Mar,3243036,2287634,84,26,40.508909,-74.029693
REC-0931,SLA Recovery Plan 412,Compliance,Central,Customer Success,Owen Davis,Completed,Medium,2025-07-17,2025-08-22,2025,Q3,Aug,2075876,1043260,96,19,34.08173,-84.678722
REC-0932,SLA Recovery Plan 282,Digital,West,HR,Sam Rivera,On Hold,Critical,2025-08-01,2026-02-19,2026,Q1,Feb,1831732,1534241,29,100,34.194414,-84.549565
REC-0933,Compliance Readiness 258,Infrastructure,West,Analytics,Avery Johnson,In Progress,Medium,2026-09-25,2027-01-25,2027,Q1,Jan,2336400,1807202,42,47,40.020813,-105.29969
REC-0934,Executive Reporting 147,Workforce,South,IT,Riley Patel,Completed,High,2025-06-27,2026-01-22,2026,Q1,Jan,1475346,1082945,90,42,29.655775,-94.911376
REC-0935,Process Standardization 129,Operations,Central,Finance,Taylor Brooks,At Risk,Low,2025-11-22,2026-04-28,2026,Q2,Apr,98016,98380,19,100,40.438059,-73.511239
REC-0936,Risk Control Review 323,Digital,Central,Operations,Nina Torres,In Progress,Medium,2026-11-01,2027-08-19,2027,Q3,Aug,2282654,1583859,28,40,40.283691,-74.487801
REC-0937,Revenue Leakage Review 875,Operations,South,IT,Nina Torres,In Progress,Medium,2025-10-15,2025-12-09,2025,Q4,Dec,768316,666936,75,62,26.097451,-80.509763
REC-0938,SLA Recovery Plan 599,Supply Chain,North,IT,Riley Patel,In Progress,High,2025-05-01,2025-11-03,2025,Q4,Nov,3197371,3198649,44,73,33.581966,-84.053861
REC-0939,Executive Reporting 247,Infrastructure,South,Customer Success,Riley Patel,In Progress,Critical,2026-04-19,2026-07-05,2026,Q3,Jul,636873,382859,43,61,39.727224,-105.521254
REC-0940,Process Standardization 992,Operations,Central,IT,Casey Nguyen,In Progress,Low,2026-10-26,2027-02-15,2027,Q1,Feb,2885594,2969947,31,22,40.495627,-74.289169
REC-0941,Workforce Planning 417,Customer,Central,Legal,Jamie Kim,In Progress,Critical,2025-03-06,2025-08-16,2025,Q3,Aug,2476858,2039982,57,78,42.020945,-87.922121
REC-0942,Data Quality Program 886,Digital,East,Operations,Taylor Brooks,In Progress,Medium,2026-05-16,2026-12-06,2026,Q4,Dec,3446184,1952943,30,29,42.056735,-87.178028
REC-0943,Operational Cost Reduction 298,Infrastructure,North,Analytics,Owen Davis,In Progress,High,2026-07-15,2027-04-25,2027,Q2,Apr,560000,579682,51,56,41.502526,-87.773869
REC-0944,Executive Reporting 248,Finance,East,Operations,Casey Nguyen,Pending Review,Medium,2026-04-29,2026-08-11,2026,Q3,Aug,1493157,885889,91,35,39.276157,-105.47197
REC-0945,Inventory Accuracy 341,Customer,South,Legal,Nina Torres,On Hold,Low,2025-03-01,2025-06-07,2025,Q2,Jun,2203316,1476748,45,75,25.448348,-80.560173
REC-0946,Revenue Leakage Review 425,Compliance,Central,IT,Taylor Brooks,In Progress,High,2026-11-01,2027-01-14,2027,Q1,Jan,1013427,1090295,51,49,30.061029,-95.682123
REC-0947,Mobile Workflow 428,Operations,Central,IT,Priya Shah,On Hold,High,2025-02-17,2025-05-28,2025,Q2,May,1732702,1548886,22,76,39.334265,-104.634831
REC-0948,Training Rollout 201,Supply Chain,East,Operations,Riley Patel,In Progress,Medium,2026-04-07,2026-10-07,2026,Q4,Oct,2094353,1231170,80,52,47.598717,-121.957225
REC-0949,Service Response Improvement 109,Workforce,Central,Legal,Avery Johnson,In Progress,High,2026-11-28,2027-09-11,2027,Q3,Sep,3311585,2191350,70,65,25.789433,-80.200256
REC-0950,Executive Reporting 701,Compliance,North,Legal,Riley Patel,Completed,Medium,2025-10-31,2026-03-24,2026,Q1,Mar,410260,228932,91,11,41.476781,-87.913422
REC-0951,Inventory Accuracy 647,Supply Chain,South,Facilities,Jordan Smith,Completed,High,2025-08-27,2025-12-27,2025,Q4,Dec,2523421,2853074,96,24,34.37495,-118.33922
REC-0952,Revenue Leakage Review 105,Digital,East,Operations,Jordan Smith,In Progress,Low,2026-05-13,2027-01-25,2027,Q1,Jan,280185,141808,52,31,25.453228,-80.177945
REC-0953,Workforce Planning 147,Customer,North,Operations,Avery Johnson,In Progress,High,2026-05-05,2027-01-04,2027,Q1,Jan,1356849,1401953,43,44,29.211175,-94.972625
REC-0954,Contract Renewal 329,Supply Chain,West,IT,Taylor Brooks,In Progress,Medium,2026-03-11,2026-08-29,2026,Q3,Aug,2315216,2033048,21,41,34.575944,-118.135415
REC-0955,Vendor Performance 637,Digital,Central,Customer Success,Jamie Kim,Completed,High,2025-10-13,2026-04-30,2026,Q2,Apr,2218324,2240631,94,30,41.501249,-88.03061
REC-0956,Risk Control Review 868,Compliance,Central,Finance,Sam Rivera,In Progress,Medium,2025-08-27,2026-02-23,2026,Q1,Feb,2475077,1854913,82,50,40.29427,-73.553882
REC-0957,Process Standardization 803,Operations,Central,Legal,Sam Rivera,In Progress,High,2026-12-15,2027-07-07,2027,Q3,Jul,3200048,2361968,51,46,34.33977,-118.492846
REC-0958,Contract Renewal 422,Customer,East,Operations,Alex Chen,Completed,Critical,2025-10-10,2026-05-13,2026,Q2,May,1414212,869178,94,14,33.495083,-83.909081
REC-0959,Operational Cost Reduction 425,Operations,East,Legal,Casey Nguyen,Completed,Low,2026-05-21,2026-10-06,2026,Q4,Oct,3447982,3371237,97,1,39.769619,-104.862547
